id,slug,naziv,tip,titular,religija,konfesija,adresa,mjesto,naselje,opcina,zupanija,lat,lng,zupa,zupa_oib,biskupija,zupna_crkva,oznaka_zastite,status_zastite,godina,arhitekt,stil,telefon,email,web,osm_type,osm_id,wikidata_id,wikipedia_url,commons_image,izvori
1188,kapelica-sv-josip-kostel-n12623432142,Kapelica Sv Josip,poklonac,sv. Josip,christian,roman_catholic,"Kostel, Kostel",Kostel,Kostelsko,Pregrada,Krapinsko-zagorska,46.1893674,15.7248237,,,,0,,,,,,,,,node,12623432142,,,,"[""osm""]"
3384,presvetog-trojstva-krapinske-toplice-w315887472,crkva Presvetog Trojstva,crkva,Presveto Trojstvo,christian,roman_catholic,"Toplička ulica 30, Krapinske Toplice",Krapinske Toplice,Krapinske Toplice,Krapinske Toplice,Krapinsko-zagorska,46.0941884,15.838764,ŽUPA PRESVETOG TROJSTVA,72290649356,Zagrebačka Nadbiskupija,1,Z-2090,zaštićeno kulturno dobro,1829. god. do 1832. god.,,,,,,way,315887472,,,,"[""osm"", ""kulturna-dobra""]"
6964,sv-marije-gorske-majka-bozja-gorska-lobor-q106936836,Crkva sv. Marije Gorske (Majka Božja Gorska),crkva,sv. Marija Gorske,christian,,,Lobor,Lobor,Lobor,Krapinsko-zagorska,46.155277777,16.068611111,ŽUPA SV. ANE,,Zagrebačka Nadbiskupija,0,Z-4325,zaštićeno kulturno dobro,14. st. do 18. st.,,barokna arhitektura,,,,,,Q106936836,https://hr.wikipedia.org/wiki/Crkva_sv._Marije_Gorske_(Majka_Bo%C5%BEja_Gorska),https://commons.wikimedia.org/wiki/Special:FilePath/Lobor%20%2810%29.jpg,"[""wikidata"", ""kulturna-dobra""]"
6690,majke-bozje-mala-erpenja-w1463508562,Kapela Majke Božje,kapela,Majka Božja,christian,,"Mala Erpenja 64A, Mala Erpenja",Mala Erpenja,Mala Erpenja,Krapinske Toplice,Krapinsko-zagorska,46.0991801,15.7879472,ŽUPA PRESVETOG TROJSTVA,72290649356,Zagrebačka Nadbiskupija,0,,,,,,,,,way,1463508562,,,,"[""osm""]"
6848,sv-mirka-pregrada-q121636076,Crkva sv. Mirka,crkva,sv. Mirka,christian,,,Pregrada,Kostel,Pregrada,Krapinsko-zagorska,46.183986111,15.725672222,,,,0,,,1830,,,,,,,,Q121636076,https://hr.wikipedia.org/wiki/Crkva_sv._Mirka_u_Kostelu,,"[""wikidata""]"
4287,kapelica-majke-bozje-lurdske-radoboj-w524752365,Kapelica Majke Božje Lurdske,kapela,Majka Božja,christian,,Radoboj,Radoboj,Radoboj,Radoboj,Krapinsko-zagorska,46.1624878,15.9184763,ŽUPA PRESVETOG TROJSTVA,,Zagrebačka Nadbiskupija,0,,,,,,,,,way,524752365,,,,"[""osm""]"
5254,majke-bozje-sveti-kriz-zacretje-w911719675,Crkva Majke Božje,crkva,Majka Božja,christian,,"Klupci 96, Sveti Križ Začretje",Sveti Križ Začretje,Klupci Začretski,Sveti Križ Začretje,Krapinsko-zagorska,46.0680538,15.877731,ŽUPA UZVIŠENJA SV. KRIŽA,,Zagrebačka Nadbiskupija,0,,,,,,,,,way,911719675,,,,"[""osm""]"
6684,sv-antun-padovanski-zabok-w1462658327,Sv. Antun Padovanski,crkva,sv. Antun Padovanski,christian,,"Grabrovec 99B, Zabok",Zabok,Zabok,Zabok,Krapinsko-zagorska,46.0388609,15.9142038,ŽUPA SV. JELENE KRIŽARICE,,Zagrebačka Nadbiskupija,0,,,,,,,,,way,1462658327,,,,"[""osm""]"
4145,svetog-jurja-durmanec-w489270051,crkva svetog Jurja,crkva,sv. Juraj,christian,roman_catholic,"Đurmanec 138, Đurmanec",Đurmanec,Đurmanec,Đurmanec,Krapinsko-zagorska,46.1964028,15.8393182,ŽUPA SV. JURJA MUČENIKA,84677003342,Zagrebačka Nadbiskupija,1,Z-2096,zaštićeno kulturno dobro,1939. god. do 1942. god.,,,,,,way,489270051,,,,"[""osm"", ""kulturna-dobra""]"
2296,crikvica-sv-ivana-novalja-w174827473,Crikvica Sv. Ivana,crkva,sv. Ivan,christian,,,,Novalja,Novalja,Ličko-senjska,44.5960178,14.8420318,,,,0,,,,,,,,,way,174827473,,,,"[""osm""]"
3046,crkva-zaluznica-w260535418,Crkva,crkva,,christian,,,,Zalužnica,Vrhovine,Ličko-senjska,44.8535261,15.3601097,,,,0,,,,,,,,,way,260535418,,,,"[""osm""]"
3047,crkva-doljani-w260655579,Crkva,crkva,,christian,,,,Doljani,Donji Lapac,Ličko-senjska,44.4800819,16.0969733,,,,0,,,,,,,,,way,260655579,,,,"[""osm""]"
3073,crkva-jablanac-w263137693,Crkva,crkva,,christian,roman_catholic,,,Jablanac,Senj,Ličko-senjska,44.7064522,14.8977105,,,,0,,,,,,,,,way,263137693,,,,"[""osm""]"
3147,crkva-bukovac-perusicki-w275671461,Crkva,crkva,,christian,,,,Bukovac Perušićki,Perušić,Ličko-senjska,44.6616567,15.4620068,ŽUPA UZVIŠENJA SV. KRIŽA,83110577390,Gospićko-senjska Biskupija,0,,,,,,,,,way,275671461,,,,"[""osm""]"
3304,crkva-metajna-w301107613,Crkva,crkva,,christian,,,,Metajna,Novalja,Ličko-senjska,44.5047035,15.0114247,,,,0,,,,,,,,,way,301107613,,,,"[""osm""]"
4528,crkva-stikada-w627545276,Crkva,crkva,,christian,,,,Štikada,Lovinac,Ličko-senjska,44.3165775,15.7939342,ŽUPA SV. MIHOVILA ARK.,01634138143,Gospićko-senjska Biskupija,0,,,,,,,,,way,627545276,,,,"[""osm""]"
4868,crkva-metajna-w777517053,Crkva,crkva,,christian,roman_catholic,,,Metajna,Novalja,Ličko-senjska,44.5067293,15.0104806,,,,0,,,,,,,,,way,777517053,,,,"[""osm""]"
5706,crkva-novalja-w1109030981,Crkva,crkva,,christian,,,,Novalja,Novalja,Ličko-senjska,44.5702213,14.8942092,,,,0,,,,,,,,,way,1109030981,,,,"[""osm""]"
2499,gospe-od-krasna-krasno-w198712919,Crkva Gospe od Krasna,crkva,Majka Božja,christian,,,,Krasno,Senj,Ličko-senjska,44.8276412,15.0893557,ŽUPA UZNESENJA BDM,71995021335,Gospićko-senjska Biskupija,0,,,,,,,,,way,198712919,,,,"[""osm""]"
512,krista-kralja-jakisnica-n5804641102,Crkva Krista Kralja,crkva,Krist Kralj,christian,,,,Jakišnica,Novalja,Ličko-senjska,44.645917,14.7801146,,,,0,,,,,,,,,node,5804641102,,,,"[""osm""]"
5245,mlade-nedjelje-svica-w910494972,Crkva Mlade Nedjelje,pravoslavna-crkva,,christian,orthodox,,,Švica,Otočac,Ličko-senjska,44.8706513,15.1605705,,,,0,,,,,,,,,way,910494972,,,,"[""osm""]"
2637,preobrazenja-gospodnjeg-mutilic-w211942489,Crkva Preobraženja Gospodnjeg,pravoslavna-crkva,,christian,serbian_orthodox,,,Mutilić,Udbina,Ličko-senjska,44.5035283,15.7676342,ŽUPA SV. NIKOLE B.,80960700563,Gospićko-senjska Biskupija,0,Z-7224,zaštićeno kulturno dobro,1745. god.,,,,,,way,211942489,,,,"[""osm"", ""kulturna-dobra""]"
5978,srca-isusova-velike-brisnice-w1213408005,Crkva Srca Isusova,crkva,Presveto Srce Isusovo,christian,,,,Velike Brisnice,Senj,Ličko-senjska,44.7802103,14.9229502,ŽUPA UZNESENJA BDM,71995021335,Gospićko-senjska Biskupija,0,,,,,,,,,way,1213408005,,,,"[""osm""]"
1004,sv-marka-plitvica-selo-n11446441415,Crkva Sv Marka,crkva,sv. Marko,christian,catholic,,,Plitvica Selo,Plitvička Jezera,Ličko-senjska,44.9053775,15.5823947,ŽUPA BDM MAJKA CRKVE,55336086201,Gospićko-senjska Biskupija,0,,,,,,,,,node,11446441415,,,,"[""osm""]"
4415,sv-andeli-cuvari-lun-w565003776,Crkva Sv. Anđeli čuvari,crkva,sv. Anđeli čuvari,christian,catholic,,,Lun,Novalja,Ličko-senjska,44.6859647,14.7510571,,,,0,,,,,,,,,way,565003776,,,,"[""osm""]"
4012,sv-arhangela-mihaila-lipovo-polje-w448312724,Crkva Sv. Arhangela Mihaila,kapela,sv. Arhangela Mihaila,christian,serbian_orthodox,,,Lipovo Polje,Perušić,Ličko-senjska,44.7528695,15.2181193,ŽUPA UZVIŠENJA SV. KRIŽA,83110577390,Gospićko-senjska Biskupija,0,Z-6613,zaštićeno kulturno dobro,1803. god.,,,,,,way,448312724,,,,"[""osm"", ""kulturna-dobra""]"
6005,sv-petra-i-pavla-stolac-w1221349810,Crkva Sv. Petra i Pavla,crkva,sv. Petar i Pavla,christian,,,,Stolac,Senj,Ličko-senjska,44.9411518,14.9831927,ŽUPA UZNESENJA BDM,71995021335,Gospićko-senjska Biskupija,0,,,,,,,,,way,1221349810,,,,"[""osm""]"
2755,svetih-apostola-petra-i-pavla-smiljan-w228394379,Crkva Svetih apostola Petra i Pavla,pravoslavna-crkva,sv. Apostola Petra i Pavla,christian,serbian_orthodox,,,Smiljan,Gospić,Ličko-senjska,44.5594797,15.3083196,,,,0,,,,,,,,,way,228394379,Q16831842,https://sr.wikipedia.org/wiki/Crkva_Svetih_apostola_Petra_i_Pavla_u_Smiljanu,https://commons.wikimedia.org/wiki/Special:FilePath/Smiljan-Crkva%20pored%20kuce%20najveceg%20SRBINA%20Nikole%20Tesle%20-%20panoramio.jpg,"[""osm"", ""wikidata""]"
2636,svetog-save-josani-w211942472,Crkva Svetog Save,pravoslavna-crkva,sv. Save,christian,orthodox,,,Jošani,Udbina,Ličko-senjska,44.5762817,15.7489396,ŽUPA SV. NIKOLE B.,80960700563,Gospićko-senjska Biskupija,0,Z-6530,zaštićeno kulturno dobro,1882. god.,,,,,,way,211942472,Q93446157,,https://commons.wikimedia.org/wiki/Special:FilePath/Crkva%20u%20Josanima.JPG,"[""osm"", ""wikidata"", ""kulturna-dobra""]"
3879,uspenja-presvete-bogorodice-vrelo-korenicko-w425865410,Crkva Uspenja Presvete Bogorodice,pravoslavna-crkva,,christian,serbian_orthodox,,,Vrelo Koreničko,Plitvička Jezera,Ličko-senjska,44.7684195,15.6839727,ŽUPA BDM MAJKA CRKVE,55336086201,Gospićko-senjska Biskupija,0,Z-6939,zaštićeno kulturno dobro,1904. god.,,,,,,way,425865410,,,,"[""osm"", ""kulturna-dobra""]"
5556,sv-franjo-licko-lesce-w1038277078,Crkva sv. Franjo,crkva,sv. Franjo,christian,,,,Ličko Lešće,Otočac,Ličko-senjska,44.7998961,15.3549839,,,,0,,,1707,,,,,,way,1038277078,,,,"[""osm""]"
5366,sv-ivana-nepomuka-gospic-w960169941,Crkva sv. Ivana Nepomuka,crkva,sv. Ivan Nepomuka,christian,roman_catholic,,,Gospić,Gospić,Ličko-senjska,44.5451986,15.3731611,,,,0,,,,,,,,,way,960169941,,,,"[""osm""]"
6024,sv-petar-i-pavle-stara-novalja-w1227147722,Crkva sv. Petar i Pavle,crkva,sv. Petar i Pavle,christian,,,,Stara Novalja,Novalja,Ličko-senjska,44.597243,14.8759359,,,,0,,,,,,,,,way,1227147722,,,,"[""osm""]"
5244,sv-petra-i-pavla-lipovlje-w910494971,Crkva sv. Petra i Pavla,crkva,sv. Petar i Pavla,christian,roman_catholic,,,Lipovlje,Otočac,Ličko-senjska,44.8208112,15.2190486,,,,0,,,,,,,,,way,910494971,,,,"[""osm""]"
5251,sv-stipana-brinje-w910827054,Crkva sv. Stipana,crkva,sv. Stipana,christian,roman_catholic,,,Brinje,Brinje,Ličko-senjska,45.0044973,15.151029,ŽUPA UZNESENJA BDM,09418681949,Gospićko-senjska Biskupija,0,,,,,,,,,way,910827054,,,,"[""osm""]"
2753,sv-petra-i-pavla-donji-kosinj-w228392635,Crkva sv.Petra i Pavla,crkva,sv. Petar i Pavla,christian,,,,Donji Kosinj,Perušić,Ličko-senjska,44.7619516,15.2252289,,,,0,Z-327,zaštićeno kulturno dobro,13. st. do 17. st.,,,,,,way,228392635,,,,"[""osm"", ""kulturna-dobra""]"
1721,uzvisenja-svetog-kriza-perusic-w89373601,Crkva uzvišenja Svetog Križa,crkva,Sveti Križ,christian,,,,Perušić,Perušić,Ličko-senjska,44.6477134,15.3723098,ŽUPA UZVIŠENJA SV. KRIŽA,83110577390,Gospićko-senjska Biskupija,0,,,,,,,,,way,89373601,,,,"[""osm""]"
5738,crkvica-sv-vida-senj-w1120168281,Crkvica sv. Vida,crkva,sv. Vid,christian,catholic,,,Senj,Senj,Ličko-senjska,44.984756,14.923376,ŽUPA UZNESENJA BDM,71995021335,Gospićko-senjska Biskupija,0,,,,,,,,,way,1120168281,,,,"[""osm""]"
5249,rodenja-presvete-bogorodice-mlada-nedelja-mlakva-w910540517,"Hram Rođenja Presvete Bogorodice - ""Mlada Neđelja""",pravoslavna-crkva,,christian,serbian_orthodox,,,Mlakva,Perušić,Ličko-senjska,44.7043798,15.2911633,ŽUPA UZVIŠENJA SV. KRIŽA,83110577390,Gospićko-senjska Biskupija,0,,,,,,,,,way,910540517,,,,"[""osm""]"
3969,kapela-otocac-w443348436,Kapela,kapela,,christian,roman_catholic,,,Otočac,Otočac,Ličko-senjska,44.8680466,15.256125,,,,0,,,,,,,,,way,443348436,,,,"[""osm""]"
4473,kapela-licko-cerje-w602003671,Kapela,kapela,,christian,,,,Ličko Cerje,Lovinac,Ličko-senjska,44.3589133,15.6924731,ŽUPA SV. MIHOVILA ARK.,01634138143,Gospićko-senjska Biskupija,0,,,,,,,,,way,602003671,,,,"[""osm""]"
4474,kapela-licko-cerje-w602003677,Kapela,kapela,,christian,,,,Ličko Cerje,Lovinac,Ličko-senjska,44.3593143,15.6935974,ŽUPA SV. MIHOVILA ARK.,01634138143,Gospićko-senjska Biskupija,0,,,,,,,,,way,602003677,,,,"[""osm""]"
4475,kapela-licko-cerje-w602003679,Kapela,kapela,,christian,,,,Ličko Cerje,Lovinac,Ličko-senjska,44.3593999,15.6933786,ŽUPA SV. MIHOVILA ARK.,01634138143,Gospićko-senjska Biskupija,0,,,,,,,,,way,602003679,,,,"[""osm""]"
4476,kapela-licko-cerje-w602003681,Kapela,kapela,,christian,,,,Ličko Cerje,Lovinac,Ličko-senjska,44.35956,15.6932883,ŽUPA SV. MIHOVILA ARK.,01634138143,Gospićko-senjska Biskupija,0,,,,,,,,,way,602003681,,,,"[""osm""]"
4486,kapela-prozor-w608446385,Kapela,kapela,,christian,,,,Prozor,Otočac,Ličko-senjska,44.845621,15.2697967,,,,0,,,,,,,,,way,608446385,,,,"[""osm""]"
4488,kapela-sveti-juraj-w609038145,Kapela,kapela,,christian,roman_catholic,,,Sveti Juraj,Senj,Ličko-senjska,44.9284278,14.9186961,,,,0,,,,,,,,,way,609038145,,,,"[""osm""]"
5707,kapela-novalja-w1109609480,Kapela,kapela,,christian,,,,Novalja,Novalja,Ličko-senjska,44.5547322,14.8988361,,,,0,,,,,,,,,way,1109609480,,,,"[""osm""]"
5825,kapela-zuta-lokva-w1164107966,Kapela,kapela,,christian,,,,Žuta Lokva,Brinje,Ličko-senjska,44.9691063,15.0711671,ŽUPA UZNESENJA BDM,09418681949,Gospićko-senjska Biskupija,0,,,,,,,,,way,1164107966,,,,"[""osm""]"
6589,kapela-gornji-kosinj-w1422223371,Kapela,kapela,,christian,,,,Gornji Kosinj,Perušić,Ličko-senjska,44.7160643,15.2766702,,,,0,,,,,barokna arhitektura,,,,way,1422223371,Q5117025,,,"[""osm"", ""wikidata""]"
5237,gospe-od-sedam-zalosti-otocac-w909667874,Kapela Gospe od sedam žalosti,kapela,Majka Božja,christian,roman_catholic,,,Otočac,Otočac,Ličko-senjska,44.8724963,15.2327733,,,,0,Z-2373,zaštićeno kulturno dobro,1725. god.,,,,,,way,909667874,,,,"[""osm"", ""kulturna-dobra""]"
763,kalvarija-lukovo-n9052354517,Kapela Kalvarija,poklonac,,christian,,,,Lukovo,Senj,Ličko-senjska,44.8531405,14.8928712,,,,0,,,,,,,,,node,9052354517,,,,"[""osm""]"
4969,presvetog-trojstva-brinje-w820229428,Kapela Presvetog Trojstva,kapela,Presveto Trojstvo,christian,roman_catholic,,,Brinje,Brinje,Ličko-senjska,44.9982799,15.1318832,ŽUPA UZNESENJA BDM,09418681949,Gospićko-senjska Biskupija,0,,,,,,,,,way,820229428,,,,"[""osm""]"
5241,sv-fabijana-i-sebastijana-brinje-w910471638,Kapela sv. Fabijana i Sebastijana,kapela,sv. Fabijan i Sebastijana,christian,roman_catholic,,,Brinje,Brinje,Ličko-senjska,44.997431,15.1235142,ŽUPA UZNESENJA BDM,09418681949,Gospićko-senjska Biskupija,0,Z-313,zaštićeno kulturno dobro,16. st.,,,,,,way,910471638,,,,"[""osm"", ""kulturna-dobra""]"
5102,sv-franje-vranik-w864732871,Kapela sv. Franje,kapela,sv. Franjo,christian,roman_catholic,,,Vranik,Lovinac,Ličko-senjska,44.4309529,15.6926638,ŽUPA SV. MIHOVILA ARK.,01634138143,Gospićko-senjska Biskupija,0,,,,,,,,,way,864732871,,,,"[""osm""]"
3970,sv-josipa-otocac-w443348641,Kapela sv. Josipa,kapela,sv. Josip,christian,roman_catholic,,,Otočac,Otočac,Ličko-senjska,44.8690243,15.2563414,,,,0,Z-7236,zaštićeno kulturno dobro,1908. god.,,,,,,way,443348641,,,,"[""osm"", ""kulturna-dobra""]"
1493,sveti-josip-donji-kosinj-n13544462002,Kapela sveti Josip,kapela,sv. Josip,christian,,,,Donji Kosinj,Perušić,Ličko-senjska,44.7690165,15.1990443,,,,0,,,,,,,,,node,13544462002,,,,"[""osm""]"
5243,kapelica-sv-kriza-brinje-w910484654,Kapelica sv. Križa,kapela,Sveti Križ,christian,roman_catholic,,,Brinje,Brinje,Ličko-senjska,44.99765,15.1372422,ŽUPA UZNESENJA BDM,09418681949,Gospićko-senjska Biskupija,0,,,,,,,,,way,910484654,,,,"[""osm""]"
954,kapelica-sv-nikole-klada-n10998416146,Kapelica sv. Nikole,kapela,sv. Nikola,christian,roman_catholic,,,Klada,Senj,Ličko-senjska,44.8150677,14.8830449,ŽUPA UZNESENJA BDM,71995021335,Gospićko-senjska Biskupija,0,,,,,,,,,node,10998416146,,,,"[""osm""]"
1095,kapelica-sv-vida-kvarte-n12212367561,Kapelica sv. Vida,kapela,sv. Vid,christian,,,,Kvarte,Perušić,Ličko-senjska,44.6832732,15.3876244,ŽUPA UZVIŠENJA SV. KRIŽA,83110577390,Gospićko-senjska Biskupija,0,Z-325,zaštićeno kulturno dobro,14. st.,,,,,,node,12212367561,,,,"[""osm"", ""kulturna-dobra""]"
4261,kapelica-svetog-ante-klada-w518508300,Kapelica svetog Ante,kapela,sv. Ante,christian,,,,Klada,Senj,Ličko-senjska,44.8109084,14.9764618,ŽUPA UZNESENJA BDM,71995021335,Gospićko-senjska Biskupija,0,,,,,,,,,way,518508300,,,,"[""osm""]"
4029,kapucinski-samostan-karlobag-w449512541,Kapucinski samostan,samostan,,christian,roman_catholic,,,Karlobag,Karlobag,Ličko-senjska,44.5262915,15.0725624,,,,0,,,,,,,,,way,449512541,,,,"[""osm""]"
4988,majka-bozja-od-zdravlja-lun-w825170468,Majka Božja od Zdravlja,kapela,Majka Božja,christian,roman_catholic,,,Lun,Novalja,Ličko-senjska,44.6840947,14.7525706,,,,0,,,,,,,,,way,825170468,,,,"[""osm""]"
995,majka-bozja-od-pohoda-bakovac-kosinjski-n11386298835,Majka Božja od pohoda,crkva,Majka Božja,christian,,,,Bakovac Kosinjski,Perušić,Ličko-senjska,44.7049771,15.1990178,ŽUPA UZVIŠENJA SV. KRIŽA,83110577390,Gospićko-senjska Biskupija,0,,,,,,,,,node,11386298835,,,,"[""osm""]"
1491,mala-rudinka-donji-kosinj-n13544453801,Mala Rudinka,ostalo,,,,,,Donji Kosinj,Perušić,Ličko-senjska,44.7712827,15.1999042,,,,0,,,,,,,,,node,13544453801,,,,"[""osm""]"
5364,manastir-medak-w959563122,Manastir Medak,samostan,,christian,serbian_orthodox,,,Medak,Gospić,Ličko-senjska,44.4379577,15.5144597,,,,0,,,,,,,,,way,959563122,,,,"[""osm""]"
1012,pastoralni-centar-plitvice-plitvicka-jezera-n11510864424,Pastoralni centar Plitvice,crkva,,christian,roman_catholic,,,Plitvička Jezera,Plitvička Jezera,Ličko-senjska,44.8737801,15.6320897,ŽUPA BDM MAJKA CRKVE,55336086201,Gospićko-senjska Biskupija,0,,,,,,,,,node,11510864424,,,,"[""osm""]"
1492,petranoviceva-draga-donji-kosinj-n13544453901,Petranovićeva Draga,ostalo,,,,,,Donji Kosinj,Perušić,Ličko-senjska,44.7718367,15.1813826,,,,0,,,,,,,,,node,13544453901,,,,"[""osm""]"
193,poklonac-potocnica-n1854827898,Poklonac,poklonac,,christian,,,,Potočnica,Novalja,Ličko-senjska,44.6272252,14.8099123,,,,0,,,,,,,,,node,1854827898,,,,"[""osm""]"
712,poklonac-brinje-n8454174513,Poklonac,poklonac,,christian,catholic,,,Brinje,Brinje,Ličko-senjska,44.9934225,15.1447485,ŽUPA UZNESENJA BDM,09418681949,Gospićko-senjska Biskupija,0,,,,,,,,,node,8454174513,,,,"[""osm""]"
738,poklonac-lun-n8825610258,Poklonac,poklonac,,christian,catholic,,,Lun,Novalja,Ličko-senjska,44.6906203,14.7336949,,,,0,,,,,,,,,node,8825610258,,,,"[""osm""]"
739,poklonac-lun-n8826170735,Poklonac,poklonac,,christian,roman_catholic,,,Lun,Novalja,Ličko-senjska,44.6862356,14.7511586,,,,0,,,1959,,,,,,node,8826170735,,,,"[""osm""]"
740,poklonac-metajna-n8827844840,Poklonac,poklonac,,christian,,,,Metajna,Novalja,Ličko-senjska,44.5055988,15.0039261,,,,0,,,,,,,,,node,8827844840,,,,"[""osm""]"
841,poklonac-karlobag-n10175227637,Poklonac,poklonac,,christian,,,,Karlobag,Karlobag,Ličko-senjska,44.5310302,15.0722197,,,,0,,,,,,,,,node,10175227637,,,,"[""osm""]"
1036,poklonac-donji-kosinj-n11850499638,Poklonac,poklonac,,christian,,,,Donji Kosinj,Perušić,Ličko-senjska,44.768426,15.2037151,,,,0,,,,,,,,,node,11850499638,,,,"[""osm""]"
1221,poklonac-lun-n12844283758,Poklonac,poklonac,,christian,,,,Lun,Novalja,Ličko-senjska,44.6887251,14.745713,,,,0,,,,,,,,,node,12844283758,,,,"[""osm""]"
1551,poklonac-lun-n13819352453,Poklonac,poklonac,,christian,,,,Lun,Novalja,Ličko-senjska,44.689323,14.7424735,,,,0,,,,,,,,,node,13819352453,,,,"[""osm""]"
1552,poklonac-lun-n13819468153,Poklonac,poklonac,,christian,,,,Lun,Novalja,Ličko-senjska,44.6877751,14.7484753,,,,0,,,,,,,,,node,13819468153,,,,"[""osm""]"
1556,poklonac-sveti-juraj-n13859696696,Poklonac,poklonac,,christian,,,,Sveti Juraj,Senj,Ličko-senjska,44.924274,14.92031,,,,0,,,,,,,,,node,13859696696,,,,"[""osm""]"
1566,poklonac-cesarica-n13996960445,Poklonac,poklonac,,christian,,,,Cesarica,Karlobag,Ličko-senjska,44.5590086,15.0323647,,,,0,,,,,,,,,node,13996960445,,,,"[""osm""]"
5381,rusevine-hrama-uspenja-presvete-bogorodice-svrackovo-selo-w967672464,Ruševine hrama Uspenja Presvete Bogorodice,pravoslavna-crkva,,christian,serbian_orthodox,,,Svračkovo Selo,Udbina,Ličko-senjska,44.6172571,15.63791,ŽUPA SV. NIKOLE B.,80960700563,Gospićko-senjska Biskupija,0,Z-7231,zaštićeno kulturno dobro,14. st. do 19. st.,,,,,,way,967672464,,,,"[""osm"", ""kulturna-dobra""]"
421,sakralni-objekt-nebljusi-n4065344889,Sakralni objekt,pravoslavna-crkva,,christian,orthodox,,,Nebljusi,Donji Lapac,Ličko-senjska,44.6565921,15.944412,,,,0,,,,,,,,,node,4065344889,,,,"[""osm""]"
807,sakralni-objekt-volarice-n9757122234,Sakralni objekt,ostalo,,,,,,Volarice,Senj,Ličko-senjska,44.8738564,14.9840265,ŽUPA UZNESENJA BDM,71995021335,Gospićko-senjska Biskupija,0,,,,,,,,,node,9757122234,,,,"[""osm""]"
3006,sakralni-objekt-lipice-w255825317,Sakralni objekt,ostalo,,,,,,Lipice,Brinje,Ličko-senjska,45.0026628,15.2311312,,,,0,,,,,,,,,way,255825317,,,,"[""osm""]"
3868,sakralni-objekt-licko-petrovo-selo-w422390888,Sakralni objekt,pravoslavna-crkva,,christian,serbian_orthodox,,,Ličko Petrovo Selo,Plitvička Jezera,Ličko-senjska,44.8798051,15.7100266,ŽUPA BDM MAJKA CRKVE,55336086201,Gospićko-senjska Biskupija,0,,,,,,,,,way,422390888,,,,"[""osm""]"
5070,sakralni-objekt-frkasic-w861436560,Sakralni objekt,pravoslavna-crkva,,christian,serbian_orthodox,,,Frkašić,Udbina,Ličko-senjska,44.7150933,15.7833774,ŽUPA SV. NIKOLE B.,80960700563,Gospićko-senjska Biskupija,0,,,,,,,,,way,861436560,,,,"[""osm""]"
5240,sakralni-objekt-brinje-w910471626,Sakralni objekt,pravoslavna-crkva,,christian,orthodox,,,Brinje,Brinje,Ličko-senjska,44.9998216,15.1328813,ŽUPA UZNESENJA BDM,09418681949,Gospićko-senjska Biskupija,0,,,,,,,,,way,910471626,,,,"[""osm""]"
6795,sakralni-objekt-trnavac-w1546614356,Sakralni objekt,pravoslavna-crkva,,christian,serbian_orthodox,,,Trnavac,Plitvička Jezera,Ličko-senjska,44.7483262,15.5636198,ŽUPA BDM MAJKA CRKVE,55336086201,Gospićko-senjska Biskupija,0,,,,,,,,,way,1546614356,,,,"[""osm""]"
6796,sakralni-objekt-debelo-brdo-w1546614357,Sakralni objekt,pravoslavna-crkva,,christian,serbian_orthodox,,,Debelo Brdo,Udbina,Ličko-senjska,44.6592611,15.6877531,ŽUPA SV. NIKOLE B.,80960700563,Gospićko-senjska Biskupija,0,,,,,,,,,way,1546614357,,,,"[""osm""]"
6797,sakralni-objekt-kik-w1546614358,Sakralni objekt,pravoslavna-crkva,,christian,serbian_orthodox,,,Kik,Lovinac,Ličko-senjska,44.4252916,15.6414523,ŽUPA SV. MIHOVILA ARK.,01634138143,Gospićko-senjska Biskupija,0,,,,,,,,,way,1546614358,,,,"[""osm""]"
202,st-nicholas-baric-draga-n1900314337,St. Nicholas,poklonac,,christian,,,,Barić Draga,Karlobag,Ličko-senjska,44.3759145,15.266756,,,,0,,,,,,,,,node,1900314337,,,,"[""osm""]"
5358,sv-ante-lovinac-w957813797,Sv. Ante,crkva,sv. Ante,christian,roman_catholic,,,Lovinac,Lovinac,Ličko-senjska,44.3835241,15.6732204,ŽUPA SV. MIHOVILA ARK.,01634138143,Gospićko-senjska Biskupija,0,,,,,,,,,way,957813797,,,,"[""osm""]"
6038,sv-augustin-mutilic-w1235545570,Sv. Augustin,crkva,sv. Augustin,christian,roman_catholic,,,Mutilić,Udbina,Ličko-senjska,44.5132641,15.7834845,ŽUPA SV. NIKOLE B.,80960700563,Gospićko-senjska Biskupija,0,,,,,,,,,way,1235545570,,,,"[""osm""]"
6515,sv-duh-letinac-w1366362830,Sv. Duh,crkva,Duh Sveti,christian,,,,Letinac,Brinje,Ličko-senjska,44.9903145,15.216083,,,,0,,,,,,,,,way,1366362830,,,,"[""osm""]"
5979,sv-frana-starigrad-w1213411745,Sv. Frana,crkva,sv. Frana,christian,,,,Starigrad,Senj,Ličko-senjska,44.7991906,14.8793682,,,,0,,,,,,,,,way,1213411745,,,,"[""osm""]"
4207,sv-ivanu-sveti-juraj-w510566569,Sv. Ivanu,kapela,sv. Ivanu,christian,roman_catholic,,,Sveti Juraj,Senj,Ličko-senjska,44.9294534,14.9203175,,,,0,,,,,,,,,way,510566569,,,,"[""osm""]"
